IP地址,端口,TLS,数据中心,下载速度(MB/s)
104.16.184.117,443,TRUE,N/A,0
104.16.219.53,443,TRUE,N/A,0
104.16.228.160,443,TRUE,N/A,0
104.18.69.168,443,TRUE,N/A,0
172.66.128.140,443,TRUE,N/A,0
172.66.148.21,443,TRUE,N/A,0
172.65.139.132,443,TRUE,N/A,0
162.159.17.33,443,TRUE,N/A,0
104.16.223.217,443,TRUE,N/A,0
172.64.69.209,443,TRUE,N/A,0
172.66.143.213,443,TRUE,N/A,0
104.25.26.52,443,TRUE,N/A,0
104.17.1.171,443,TRUE,N/A,0
104.16.222.74,443,TRUE,N/A,0
104.19.210.137,443,TRUE,N/A,0
104.16.133.77,443,TRUE,N/A,0
104.21.102.78,443,TRUE,N/A,0
172.66.131.71,443,TRUE,N/A,0
104.21.105.241,443,TRUE,N/A,0
104.19.225.221,443,TRUE,N/A,0
104.18.91.214,443,TRUE,N/A,0
104.17.66.1,443,TRUE,N/A,0
104.16.238.30,443,TRUE,N/A,0
104.19.247.97,443,TRUE,N/A,0
104.16.179.110,443,TRUE,N/A,0
104.18.58.69,443,TRUE,N/A,0
104.25.36.66,443,TRUE,N/A,0
162.159.22.236,443,TRUE,N/A,0
104.18.111.105,443,TRUE,N/A,0
104.18.43.176,443,TRUE,N/A,0
108.162.198.187,443,TRUE,N/A,0
162.159.9.28,443,TRUE,N/A,0
108.162.196.206,443,TRUE,N/A,0
104.18.8.48,443,TRUE,N/A,0
104.16.178.112,443,TRUE,N/A,0
172.65.39.150,443,TRUE,N/A,0
104.17.44.52,443,TRUE,N/A,0
104.16.215.183,443,TRUE,N/A,0
172.65.209.199,443,TRUE,N/A,0
104.16.185.20,443,TRUE,N/A,0
172.64.89.175,443,TRUE,N/A,0
104.18.42.143,443,TRUE,N/A,0
104.16.164.61,443,TRUE,N/A,0
104.18.56.149,443,TRUE,N/A,0
162.159.7.194,443,TRUE,N/A,0
188.114.99.126,443,TRUE,N/A,0
104.16.181.136,443,TRUE,N/A,0
104.17.6.11,443,TRUE,N/A,0
172.67.108.232,443,TRUE,N/A,0
172.65.131.126,443,TRUE,N/A,0
104.16.132.223,443,TRUE,N/A,0
104.16.207.179,443,TRUE,N/A,0
104.17.246.12,443,TRUE,N/A,0
104.18.30.148,443,TRUE,N/A,0
104.26.10.108,443,TRUE,N/A,0
104.17.0.195,443,TRUE,N/A,0
104.18.6.180,443,TRUE,N/A,0
172.67.107.228,443,TRUE,N/A,0
104.18.82.163,443,TRUE,N/A,0
104.17.68.95,443,TRUE,N/A,0
104.18.28.192,443,TRUE,N/A,0
104.21.126.67,443,TRUE,N/A,0
172.67.180.111,443,TRUE,N/A,0
104.25.237.101,443,TRUE,N/A,0
104.16.175.233,443,TRUE,N/A,0
104.18.50.104,443,TRUE,N/A,0
104.16.224.202,443,TRUE,N/A,0
172.64.66.87,443,TRUE,N/A,0
172.66.156.169,443,TRUE,N/A,0
104.26.7.69,443,TRUE,N/A,0
172.66.157.104,443,TRUE,N/A,0
104.16.240.221,443,TRUE,N/A,0
104.18.78.203,443,TRUE,N/A,0
172.67.191.30,443,TRUE,N/A,0
172.67.114.72,443,TRUE,N/A,0
172.65.53.139,443,TRUE,N/A,0
104.16.233.18,443,TRUE,N/A,0
104.19.200.45,443,TRUE,N/A,0
172.66.144.128,443,TRUE,N/A,0
172.67.146.23,443,TRUE,N/A,0
104.26.11.168,443,TRUE,N/A,0
104.25.23.248,443,TRUE,N/A,0
104.18.88.2,443,TRUE,N/A,0
104.25.249.14,443,TRUE,N/A,0
172.66.142.229,443,TRUE,N/A,0
104.18.80.83,443,TRUE,N/A,0
104.17.55.75,443,TRUE,N/A,0
104.18.67.241,443,TRUE,N/A,0
104.16.231.251,443,TRUE,N/A,0
104.19.217.158,443,TRUE,N/A,0
108.162.195.219,443,TRUE,N/A,0
104.17.40.186,443,TRUE,N/A,0
104.18.100.240,443,TRUE,N/A,0
104.16.205.93,443,TRUE,N/A,0
104.17.39.96,443,TRUE,N/A,0
172.67.139.71,443,TRUE,N/A,0
104.26.12.93,443,TRUE,N/A,0
104.17.12.159,443,TRUE,N/A,0
104.16.53.48,443,TRUE,N/A,0
104.16.217.90,443,TRUE,N/A,0
172.65.136.142,443,TRUE,N/A,0
104.26.3.134,443,TRUE,N/A,0
104.18.75.104,443,TRUE,N/A,0
104.25.248.252,443,TRUE,N/A,0
104.18.10.0,443,TRUE,N/A,0
172.67.185.9,443,TRUE,N/A,0
172.65.49.246,443,TRUE,N/A,0
104.18.57.171,443,TRUE,N/A,0
172.67.140.148,443,TRUE,N/A,0
104.16.103.80,443,TRUE,N/A,0
104.18.64.76,443,TRUE,N/A,0
104.25.240.13,443,TRUE,N/A,0
172.65.38.30,443,TRUE,N/A,0
104.17.29.40,443,TRUE,N/A,0
104.16.218.238,443,TRUE,N/A,0
104.18.120.170,443,TRUE,N/A,0
104.16.232.243,443,TRUE,N/A,0
104.18.83.50,443,TRUE,N/A,0
104.25.252.162,443,TRUE,N/A,0
172.65.132.187,443,TRUE,N/A,0
104.16.213.251,443,TRUE,N/A,0
172.67.115.206,443,TRUE,N/A,0
104.16.212.251,443,TRUE,N/A,0
104.24.162.49,443,TRUE,N/A,0
104.16.190.178,443,TRUE,N/A,0
104.25.253.24,443,TRUE,N/A,0
104.16.210.203,443,TRUE,N/A,0
104.16.153.51,443,TRUE,N/A,0
172.64.90.202,443,TRUE,N/A,0
172.67.188.37,443,TRUE,N/A,0
104.25.242.203,443,TRUE,N/A,0
104.18.15.197,443,TRUE,N/A,0
104.17.15.235,443,TRUE,N/A,0
104.21.65.228,443,TRUE,N/A,0
104.16.158.149,443,TRUE,N/A,0
104.18.115.64,443,TRUE,N/A,0
104.25.127.67,443,TRUE,N/A,0
172.65.141.206,443,TRUE,N/A,0
188.114.97.57,443,TRUE,N/A,0
104.18.109.173,443,TRUE,N/A,0
104.16.170.198,443,TRUE,N/A,0
104.16.160.16,443,TRUE,N/A,0
104.17.22.121,443,TRUE,N/A,0
172.67.187.59,443,TRUE,N/A,0
188.114.96.246,443,TRUE,N/A,0
172.66.130.22,443,TRUE,N/A,0
104.25.24.158,443,TRUE,N/A,0
104.18.72.158,443,TRUE,N/A,0
104.16.136.223,443,TRUE,N/A,0
104.26.9.45,443,TRUE,N/A,0
104.17.18.187,443,TRUE,N/A,0
108.162.192.46,443,TRUE,N/A,0
172.67.112.228,443,TRUE,N/A,0
172.67.149.27,443,TRUE,N/A,0
104.18.36.249,443,TRUE,N/A,0
104.16.77.185,443,TRUE,N/A,0
162.159.232.10,443,TRUE,N/A,0
141.101.90.176,443,TRUE,N/A,0
104.25.37.30,443,TRUE,N/A,0
172.65.140.24,443,TRUE,N/A,0
104.18.12.3,443,TRUE,N/A,0
172.67.119.119,443,TRUE,N/A,0
104.20.30.224,443,TRUE,N/A,0
104.16.245.145,443,TRUE,N/A,0
162.159.201.99,443,TRUE,N/A,0
104.17.33.185,443,TRUE,N/A,0
104.16.201.104,443,TRUE,N/A,0
104.19.203.92,443,TRUE,N/A,0
104.18.59.159,443,TRUE,N/A,0
172.64.186.37,443,TRUE,N/A,0
104.18.44.192,443,TRUE,N/A,0
141.101.123.2,443,TRUE,N/A,0
104.25.128.202,443,TRUE,N/A,0
104.16.208.40,443,TRUE,N/A,0
104.16.172.104,443,TRUE,N/A,0
104.17.248.13,443,TRUE,N/A,0
104.18.93.46,443,TRUE,N/A,0
104.19.204.247,443,TRUE,N/A,0
104.25.234.79,443,TRUE,N/A,0
104.18.113.199,443,TRUE,N/A,0
104.18.51.27,443,TRUE,N/A,0
190.93.244.214,443,TRUE,N/A,0
172.64.185.236,443,TRUE,N/A,0
104.25.241.163,443,TRUE,N/A,0
104.18.95.206,443,TRUE,N/A,0
104.25.136.114,443,TRUE,N/A,0
104.18.131.51,443,TRUE,N/A,0
104.16.246.140,443,TRUE,N/A,0
103.31.4.156,443,TRUE,N/A,0
104.17.247.141,443,TRUE,N/A,0
104.18.118.26,443,TRUE,N/A,0
172.64.154.22,443,TRUE,N/A,0
172.64.148.227,443,TRUE,N/A,0
104.17.3.75,443,TRUE,N/A,0
172.65.213.165,443,TRUE,N/A,0
104.26.4.253,443,TRUE,N/A,0
104.16.203.248,443,TRUE,N/A,0
173.245.58.225,443,TRUE,N/A,0
104.16.129.27,443,TRUE,N/A,0
104.18.79.100,443,TRUE,N/A,0
104.19.236.114,443,TRUE,N/A,0
104.24.85.87,443,TRUE,N/A,0
104.18.76.82,443,TRUE,N/A,0
104.25.21.50,443,TRUE,N/A,0
104.18.87.139,443,TRUE,N/A,0
104.16.108.192,443,TRUE,N/A,0
104.26.6.226,443,TRUE,N/A,0
104.18.48.241,443,TRUE,N/A,0
104.19.172.250,443,TRUE,N/A,0
104.25.250.204,443,TRUE,N/A,0
104.19.149.148,443,TRUE,N/A,0
104.18.29.149,443,TRUE,N/A,0
104.25.235.227,443,TRUE,N/A,0
104.18.63.251,443,TRUE,N/A,0
104.18.46.89,443,TRUE,N/A,0
104.25.135.56,443,TRUE,N/A,0
104.16.176.154,443,TRUE,N/A,0
172.64.156.124,443,TRUE,N/A,0
104.19.235.4,443,TRUE,N/A,0
104.18.18.170,443,TRUE,N/A,0
141.101.113.161,443,TRUE,N/A,0
104.16.253.234,443,TRUE,N/A,0
141.101.120.84,443,TRUE,N/A,0
104.25.122.59,443,TRUE,N/A,0
104.16.254.11,443,TRUE,N/A,0
104.20.12.54,443,TRUE,N/A,0
104.25.47.161,443,TRUE,N/A,0
172.65.221.238,443,TRUE,N/A,0
104.17.31.254,443,TRUE,N/A,0
104.18.96.70,443,TRUE,N/A,0
104.25.255.95,443,TRUE,N/A,0
104.18.102.171,443,TRUE,N/A,0
104.18.132.35,443,TRUE,N/A,0
172.64.72.114,443,TRUE,N/A,0
172.64.152.252,443,TRUE,N/A,0
104.19.212.173,443,TRUE,N/A,0
104.18.16.237,443,TRUE,N/A,0
104.24.80.13,443,TRUE,N/A,0
104.19.214.39,443,TRUE,N/A,0
104.16.252.118,443,TRUE,N/A,0
104.16.236.220,443,TRUE,N/A,0
104.16.89.178,443,TRUE,N/A,0
104.16.243.238,443,TRUE,N/A,0
104.17.32.45,443,TRUE,N/A,0
104.18.54.127,443,TRUE,N/A,0
104.16.173.195,443,TRUE,N/A,0
104.18.90.52,443,TRUE,N/A,0
172.65.202.224,443,TRUE,N/A,0
104.16.220.170,443,TRUE,N/A,0
104.18.68.156,443,TRUE,N/A,0
104.17.21.47,443,TRUE,N/A,0
172.67.105.216,443,TRUE,N/A,0
104.19.227.159,443,TRUE,N/A,0
104.16.155.129,443,TRUE,N/A,0
104.18.125.69,443,TRUE,N/A,0
104.16.156.153,443,TRUE,N/A,0
172.65.55.161,443,TRUE,N/A,0
104.19.161.33,443,TRUE,N/A,0
104.18.89.128,443,TRUE,N/A,0
104.16.68.15,443,TRUE,N/A,0
172.64.176.8,443,TRUE,N/A,0
172.66.44.87,443,TRUE,N/A,0
104.25.236.161,443,TRUE,N/A,0
104.19.125.124,443,TRUE,N/A,0
104.19.252.246,443,TRUE,N/A,0
172.65.54.194,443,TRUE,N/A,0
104.16.180.247,443,TRUE,N/A,0
104.25.251.199,443,TRUE,N/A,0
104.16.150.17,443,TRUE,N/A,0
104.18.86.143,443,TRUE,N/A,0
104.18.73.99,443,TRUE,N/A,0
104.18.110.106,443,TRUE,N/A,0
104.16.239.55,443,TRUE,N/A,0
104.17.26.179,443,TRUE,N/A,0
104.20.53.223,443,TRUE,N/A,0
172.67.195.160,443,TRUE,N/A,0
104.16.120.95,443,TRUE,N/A,0
172.65.215.218,443,TRUE,N/A,0
141.101.121.197,443,TRUE,N/A,0
104.21.101.182,443,TRUE,N/A,0
104.18.105.135,443,TRUE,N/A,0
104.25.186.190,443,TRUE,N/A,0
104.16.139.4,443,TRUE,N/A,0
104.18.101.100,443,TRUE,N/A,0
104.18.23.171,443,TRUE,N/A,0
104.19.184.144,443,TRUE,N/A,0
104.17.249.188,443,TRUE,N/A,0
104.25.134.173,443,TRUE,N/A,0
104.29.159.196,443,TRUE,N/A,0
104.19.157.15,443,TRUE,N/A,0
172.64.184.123,443,TRUE,N/A,0
104.18.116.77,443,TRUE,N/A,0
104.18.2.48,443,TRUE,N/A,0
104.19.221.17,443,TRUE,N/A,0
172.64.189.54,443,TRUE,N/A,0
104.16.109.206,443,TRUE,N/A,0
104.25.246.183,443,TRUE,N/A,0
104.26.0.63,443,TRUE,N/A,0
172.65.124.185,443,TRUE,N/A,0
104.25.142.64,443,TRUE,N/A,0
104.17.251.155,443,TRUE,N/A,0
104.18.22.108,443,TRUE,N/A,0
162.159.242.122,443,TRUE,N/A,0
104.16.234.122,443,TRUE,N/A,0
104.18.47.190,443,TRUE,N/A,0
104.19.154.16,443,TRUE,N/A,0
104.19.206.225,443,TRUE,N/A,0
104.16.100.22,443,TRUE,N/A,0
104.24.155.52,443,TRUE,N/A,0
172.65.218.119,443,TRUE,N/A,0
104.19.153.17,443,TRUE,N/A,0
104.16.122.158,443,TRUE,N/A,0
104.21.96.34,443,TRUE,N/A,0
104.25.35.56,443,TRUE,N/A,0
104.19.220.153,443,TRUE,N/A,0
104.16.93.57,443,TRUE,N/A,0
104.16.27.231,443,TRUE,N/A,0
104.19.155.101,443,TRUE,N/A,0
104.18.108.227,443,TRUE,N/A,0
172.64.187.9,443,TRUE,N/A,0
104.19.176.7,443,TRUE,N/A,0
104.18.9.172,443,TRUE,N/A,0
104.16.17.234,443,TRUE,N/A,0
104.16.226.87,443,TRUE,N/A,0
104.16.95.142,443,TRUE,N/A,0
104.18.38.140,443,TRUE,N/A,0
104.17.243.233,443,TRUE,N/A,0
104.16.24.166,443,TRUE,N/A,0
104.19.123.136,443,TRUE,N/A,0
162.159.254.119,443,TRUE,N/A,0
104.16.65.224,443,TRUE,N/A,0
104.16.28.54,443,TRUE,N/A,0
104.18.107.40,443,TRUE,N/A,0
104.16.7.176,443,TRUE,N/A,0
104.16.157.183,443,TRUE,N/A,0
104.18.62.242,443,TRUE,N/A,0
104.16.161.144,443,TRUE,N/A,0
104.18.11.139,443,TRUE,N/A,0
104.18.121.57,443,TRUE,N/A,0
104.18.52.126,443,TRUE,N/A,0
104.16.9.111,443,TRUE,N/A,0
104.16.43.116,443,TRUE,N/A,0
104.25.88.92,443,TRUE,N/A,0
104.16.169.227,443,TRUE,N/A,0
104.25.140.238,443,TRUE,N/A,0
104.18.114.239,443,TRUE,N/A,0
104.18.35.32,443,TRUE,N/A,0
104.19.175.12,443,TRUE,N/A,0
104.18.92.121,443,TRUE,N/A,0
104.18.98.114,443,TRUE,N/A,0
172.64.151.129,443,TRUE,N/A,0
172.65.52.9,443,TRUE,N/A,0
172.66.46.166,443,TRUE,N/A,0
104.18.106.72,443,TRUE,N/A,0
104.19.197.61,443,TRUE,N/A,0
104.18.25.175,443,TRUE,N/A,0
104.16.55.165,443,TRUE,N/A,0
104.19.174.133,443,TRUE,N/A,0
172.64.147.222,443,TRUE,N/A,0
172.65.201.155,443,TRUE,N/A,0
172.66.45.179,443,TRUE,N/A,0
104.18.94.12,443,TRUE,N/A,0
104.18.123.89,443,TRUE,N/A,0
172.66.40.176,443,TRUE,N/A,0
104.16.135.72,443,TRUE,N/A,0
172.66.155.213,443,TRUE,N/A,0
104.19.127.23,443,TRUE,N/A,0
104.21.67.213,443,TRUE,N/A,0
104.19.169.141,443,TRUE,N/A,0
104.18.39.105,443,TRUE,N/A,0
104.19.107.211,443,TRUE,N/A,0
104.18.20.166,443,TRUE,N/A,0
104.19.140.142,443,TRUE,N/A,0
104.17.20.103,443,TRUE,N/A,0
172.65.212.143,443,TRUE,N/A,0
104.19.219.65,443,TRUE,N/A,0
104.25.245.114,443,TRUE,N/A,0
104.20.7.72,443,TRUE,N/A,0
104.25.124.156,443,TRUE,N/A,0
162.159.248.43,443,TRUE,N/A,0
104.18.4.142,443,TRUE,N/A,0
104.25.138.17,443,TRUE,N/A,0
172.64.149.149,443,TRUE,N/A,0
104.16.20.207,443,TRUE,N/A,0
104.18.152.190,443,TRUE,N/A,0
104.18.66.78,443,TRUE,N/A,0
104.16.115.64,443,TRUE,N/A,0
104.18.122.225,443,TRUE,N/A,0
104.18.40.5,443,TRUE,N/A,0
104.16.163.136,443,TRUE,N/A,0
104.17.253.120,443,TRUE,N/A,0
104.25.131.21,443,TRUE,N/A,0
104.16.85.206,443,TRUE,N/A,0
104.16.131.199,443,TRUE,N/A,0
104.16.159.140,443,TRUE,N/A,0
104.20.18.15,443,TRUE,N/A,0
104.18.0.48,443,TRUE,N/A,0
104.18.99.202,443,TRUE,N/A,0
172.64.150.190,443,TRUE,N/A,0
104.20.14.156,443,TRUE,N/A,0
104.18.17.153,443,TRUE,N/A,0
104.16.206.30,443,TRUE,N/A,0
104.19.215.35,443,TRUE,N/A,0
104.19.196.185,443,TRUE,N/A,0
104.19.248.57,443,TRUE,N/A,0
104.19.249.46,443,TRUE,N/A,0
104.17.255.188,443,TRUE,N/A,0
104.19.142.184,443,TRUE,N/A,0
104.18.138.54,443,TRUE,N/A,0
104.19.178.167,443,TRUE,N/A,0
104.25.82.230,443,TRUE,N/A,0
104.25.17.216,443,TRUE,N/A,0
104.18.135.250,443,TRUE,N/A,0
104.18.84.202,443,TRUE,N/A,0
104.18.55.209,443,TRUE,N/A,0
104.17.239.105,443,TRUE,N/A,0
104.18.7.32,443,TRUE,N/A,0
104.17.233.79,443,TRUE,N/A,0
104.18.53.230,443,TRUE,N/A,0
104.16.96.88,443,TRUE,N/A,0
162.159.252.9,443,TRUE,N/A,0
104.18.97.142,443,TRUE,N/A,0
104.19.166.95,443,TRUE,N/A,0
141.101.122.41,443,TRUE,N/A,0
104.18.31.141,443,TRUE,N/A,0
104.19.151.81,443,TRUE,N/A,0
104.16.151.124,443,TRUE,N/A,0
104.18.160.185,443,TRUE,N/A,0
104.19.129.215,443,TRUE,N/A,0
104.18.32.229,443,TRUE,N/A,0
104.18.112.81,443,TRUE,N/A,0
104.25.113.66,443,TRUE,N/A,0
104.18.49.226,443,TRUE,N/A,0
104.19.158.28,443,TRUE,N/A,0
104.18.71.123,443,TRUE,N/A,0
104.19.164.1,443,TRUE,N/A,0
104.19.124.80,443,TRUE,N/A,0
104.17.250.94,443,TRUE,N/A,0
104.25.130.21,443,TRUE,N/A,0
172.65.137.97,443,TRUE,N/A,0
104.16.143.12,443,TRUE,N/A,0
104.25.118.75,443,TRUE,N/A,0
104.17.8.88,443,TRUE,N/A,0
104.19.239.101,443,TRUE,N/A,0
104.17.225.119,443,TRUE,N/A,0
104.16.174.29,443,TRUE,N/A,0
104.19.146.200,443,TRUE,N/A,0
104.19.148.232,443,TRUE,N/A,0
104.17.7.164,443,TRUE,N/A,0
104.20.17.14,443,TRUE,N/A,0
104.20.10.154,443,TRUE,N/A,0
104.19.147.11,443,TRUE,N/A,0
104.19.171.138,443,TRUE,N/A,0
104.19.162.142,443,TRUE,N/A,0
104.18.13.115,443,TRUE,N/A,0
104.16.80.45,443,TRUE,N/A,0
104.16.118.84,443,TRUE,N/A,0
104.16.36.45,443,TRUE,N/A,0
104.18.34.174,443,TRUE,N/A,0
104.18.24.188,443,TRUE,N/A,0
104.19.139.150,443,TRUE,N/A,0
104.16.138.246,443,TRUE,N/A,0
104.18.117.177,443,TRUE,N/A,0
104.18.45.182,443,TRUE,N/A,0
104.19.238.36,443,TRUE,N/A,0
104.18.61.154,443,TRUE,N/A,0
162.159.1.9,443,TRUE,N/A,0
104.24.153.43,443,TRUE,N/A,0
104.16.25.235,443,TRUE,N/A,0
104.17.208.5,443,TRUE,N/A,0
162.159.16.6,443,TRUE,N/A,0
104.25.133.232,443,TRUE,N/A,0
162.159.12.123,443,TRUE,N/A,0
104.25.120.68,443,TRUE,N/A,0
104.19.237.26,443,TRUE,N/A,0
104.19.209.218,443,TRUE,N/A,0
104.19.102.10,443,TRUE,N/A,0
104.16.4.189,443,TRUE,N/A,0
104.16.112.2,443,TRUE,N/A,0
104.19.233.35,443,TRUE,N/A,0
104.19.144.179,443,TRUE,N/A,0
104.16.88.209,443,TRUE,N/A,0
104.16.142.219,443,TRUE,N/A,0
104.16.21.47,443,TRUE,N/A,0
104.16.23.103,443,TRUE,N/A,0
104.19.177.70,443,TRUE,N/A,0
104.18.5.139,443,TRUE,N/A,0
104.16.119.112,443,TRUE,N/A,0
104.19.145.38,443,TRUE,N/A,0
104.19.135.212,443,TRUE,N/A,0
104.17.242.2,443,TRUE,N/A,0
104.16.1.193,443,TRUE,N/A,0
104.19.112.232,443,TRUE,N/A,0
104.16.6.45,443,TRUE,N/A,0
104.18.27.5,443,TRUE,N/A,0
172.65.119.24,443,TRUE,N/A,0
162.159.246.6,443,TRUE,N/A,0
104.16.147.38,443,TRUE,N/A,0
172.64.92.76,443,TRUE,N/A,0
104.16.2.192,443,TRUE,N/A,0
172.65.134.72,443,TRUE,N/A,0
172.67.190.21,443,TRUE,N/A,0
104.17.244.217,443,TRUE,N/A,0
104.19.119.152,443,TRUE,N/A,0
104.19.156.20,443,TRUE,N/A,0
104.16.47.227,443,TRUE,N/A,0
104.19.133.144,443,TRUE,N/A,0
104.18.145.132,443,TRUE,N/A,0
104.19.138.45,443,TRUE,N/A,0
104.24.142.30,443,TRUE,N/A,0
162.159.250.145,443,TRUE,N/A,0
162.159.247.83,443,TRUE,N/A,0
104.25.65.194,443,TRUE,N/A,0
104.16.57.254,443,TRUE,N/A,0
162.159.236.135,443,TRUE,N/A,0
104.19.132.2,443,TRUE,N/A,0
104.17.2.176,443,TRUE,N/A,0
104.17.235.227,443,TRUE,N/A,0
104.25.102.108,443,TRUE,N/A,0
104.16.140.163,443,TRUE,N/A,0
104.16.144.170,443,TRUE,N/A,0
172.65.50.180,443,TRUE,N/A,0
104.19.180.227,443,TRUE,N/A,0
104.25.117.180,443,TRUE,N/A,0
162.159.235.110,443,TRUE,N/A,0
104.16.66.115,443,TRUE,N/A,0
104.16.114.94,443,TRUE,N/A,0
104.25.114.237,443,TRUE,N/A,0
104.16.13.62,443,TRUE,N/A,0
104.25.111.100,443,TRUE,N/A,0
104.25.115.35,443,TRUE,N/A,0
104.16.94.196,443,TRUE,N/A,0
104.18.14.92,443,TRUE,N/A,0
104.16.10.43,443,TRUE,N/A,0
104.16.137.61,443,TRUE,N/A,0
104.20.8.127,443,TRUE,N/A,0
104.16.127.200,443,TRUE,N/A,0
104.16.5.140,443,TRUE,N/A,0
104.16.130.183,443,TRUE,N/A,0
162.159.230.122,443,TRUE,N/A,0
162.159.199.93,443,TRUE,N/A,0
104.25.13.85,443,TRUE,N/A,0
104.16.134.181,443,TRUE,N/A,0
104.19.163.73,443,TRUE,N/A,0
104.17.226.86,443,TRUE,N/A,0
162.159.251.238,443,TRUE,N/A,0
104.16.110.75,443,TRUE,N/A,0
104.25.15.26,443,TRUE,N/A,0
172.65.214.159,443,TRUE,N/A,0
104.19.242.100,443,TRUE,N/A,0
104.18.60.129,443,TRUE,N/A,0
104.17.19.133,443,TRUE,N/A,0
104.25.14.107,443,TRUE,N/A,0
104.16.70.212,443,TRUE,N/A,0
104.18.149.222,443,TRUE,N/A,0
162.159.212.20,443,TRUE,N/A,0
104.20.2.186,443,TRUE,N/A,0
104.19.181.4,443,TRUE,N/A,0
172.65.128.51,443,TRUE,N/A,0
162.159.196.99,443,TRUE,N/A,0
104.25.116.224,443,TRUE,N/A,0
104.19.150.123,443,TRUE,N/A,0
104.19.168.203,443,TRUE,N/A,0
104.25.125.145,443,TRUE,N/A,0
172.65.208.90,443,TRUE,N/A,0
104.25.95.213,443,TRUE,N/A,0
104.16.98.202,443,TRUE,N/A,0
104.16.101.217,443,TRUE,N/A,0
104.20.1.168,443,TRUE,N/A,0
104.19.246.65,443,TRUE,N/A,0
104.20.4.0,443,TRUE,N/A,0
104.17.35.225,443,TRUE,N/A,0
104.17.234.163,443,TRUE,N/A,0
104.25.119.74,443,TRUE,N/A,0
104.25.132.232,443,TRUE,N/A,0
104.25.89.169,443,TRUE,N/A,0
104.16.44.222,443,TRUE,N/A,0
104.16.45.188,443,TRUE,N/A,0
104.16.97.196,443,TRUE,N/A,0
104.16.50.126,443,TRUE,N/A,0
104.19.253.47,443,TRUE,N/A,0
104.16.52.204,443,TRUE,N/A,0
104.19.160.59,443,TRUE,N/A,0
104.19.255.215,443,TRUE,N/A,0
104.20.35.37,443,TRUE,N/A,0
104.19.244.217,443,TRUE,N/A,0
104.16.39.221,443,TRUE,N/A,0
104.20.0.55,443,TRUE,N/A,0
104.18.1.17,443,TRUE,N/A,0
104.16.26.138,443,TRUE,N/A,0
104.16.92.47,443,TRUE,N/A,0
104.25.239.208,443,TRUE,N/A,0
104.18.19.83,443,TRUE,N/A,0
162.159.213.155,443,TRUE,N/A,0
104.18.3.182,443,TRUE,N/A,0
104.16.34.193,443,TRUE,N/A,0
104.19.100.159,443,TRUE,N/A,0
104.18.65.187,443,TRUE,N/A,0
104.19.131.132,443,TRUE,N/A,0
104.19.96.16,443,TRUE,N/A,0
104.25.16.80,443,TRUE,N/A,0
104.16.60.202,443,TRUE,N/A,0
104.16.87.145,443,TRUE,N/A,0
104.17.16.200,443,TRUE,N/A,0
104.19.167.41,443,TRUE,N/A,0
104.19.134.146,443,TRUE,N/A,0
104.19.121.32,443,TRUE,N/A,0
104.25.100.110,443,TRUE,N/A,0
104.16.16.4,443,TRUE,N/A,0
104.19.240.225,443,TRUE,N/A,0
104.20.33.2,443,TRUE,N/A,0
104.25.93.102,443,TRUE,N/A,0
104.19.117.233,443,TRUE,N/A,0
104.19.128.162,443,TRUE,N/A,0
104.25.68.197,443,TRUE,N/A,0
104.25.103.84,443,TRUE,N/A,0
172.65.207.148,443,TRUE,N/A,0
104.18.146.105,443,TRUE,N/A,0
104.25.39.183,443,TRUE,N/A,0
104.18.128.167,443,TRUE,N/A,0
104.19.182.29,443,TRUE,N/A,0
104.17.218.93,443,TRUE,N/A,0
104.16.41.101,443,TRUE,N/A,0
104.17.207.248,443,TRUE,N/A,0
104.16.72.58,443,TRUE,N/A,0
104.25.54.65,443,TRUE,N/A,0
104.25.129.233,443,TRUE,N/A,0
104.18.133.48,443,TRUE,N/A,0
104.18.119.183,443,TRUE,N/A,0
104.25.96.31,443,TRUE,N/A,0
104.16.81.225,443,TRUE,N/A,0
104.16.74.254,443,TRUE,N/A,0
104.25.86.144,443,TRUE,N/A,0
104.18.21.32,443,TRUE,N/A,0
104.16.106.20,443,TRUE,N/A,0
104.25.57.161,443,TRUE,N/A,0
104.20.48.152,443,TRUE,N/A,0
104.17.237.197,443,TRUE,N/A,0
104.16.99.145,443,TRUE,N/A,0
104.19.251.104,443,TRUE,N/A,0
104.17.232.120,443,TRUE,N/A,0
104.16.83.55,443,TRUE,N/A,0
104.18.137.137,443,TRUE,N/A,0
104.25.77.88,443,TRUE,N/A,0
104.16.62.188,443,TRUE,N/A,0
104.17.238.186,443,TRUE,N/A,0
172.65.56.160,443,TRUE,N/A,0
104.19.159.26,443,TRUE,N/A,0
104.25.99.207,443,TRUE,N/A,0
104.17.30.152,443,TRUE,N/A,0
104.25.83.221,443,TRUE,N/A,0
104.20.28.101,443,TRUE,N/A,0
104.19.254.32,443,TRUE,N/A,0
104.16.91.65,443,TRUE,N/A,0
104.17.27.243,443,TRUE,N/A,0
104.25.75.37,443,TRUE,N/A,0
104.19.179.64,443,TRUE,N/A,0
104.16.38.239,443,TRUE,N/A,0
104.16.73.248,443,TRUE,N/A,0
104.18.129.240,443,TRUE,N/A,0
104.16.121.192,443,TRUE,N/A,0
104.17.245.232,443,TRUE,N/A,0
104.16.75.189,443,TRUE,N/A,0
104.25.126.95,443,TRUE,N/A,0
104.18.127.116,443,TRUE,N/A,0
